uid,app_date,app_method,app_recipient,ct_credit_product,ct_credit_product_ff,ct_guarantee,ct_guarantee_ff,ct_loan_term_flag,ct_loan_term,credit_purpose,credit_purpose_ff,amount_applied_for_flag,amount_applied_for,amount_approved,action_taken,action_taken_date,denial_reasons,denial_reasons_ff,pricing_interest_rate_type,pricing_init_rate_period,pricing_fixed_rate,pricing_adj_margin,pricing_adj_index_name,pricing_adj_index_name_ff,pricing_adj_index_value,pricing_origination_charges,pricing_broker_fees,pricing_initial_charges,pricing_mca_addcost_flag,pricing_mca_addcost,pricing_prepenalty_allowed,pricing_prepenalty_exists,census_tract_adr_type,census_tract_number,gross_annual_revenue_flag,gross_annual_revenue,naics_code_flag,naics_code,number_of_workers,time_in_business_type,time_in_business,business_ownership_status,num_principal_owners_flag,num_principal_owners,po_1_ethnicity,po_1_ethnicity_ff,po_1_race,po_1_race_anai_ff,po_1_race_asian_ff,po_1_race_baa_ff,po_1_race_pi_ff,po_1_gender_flag,po_1_gender_ff,po_2_ethnicity,po_2_ethnicity_ff,po_2_race,po_2_race_anai_ff,po_2_race_asian_ff,po_2_race_baa_ff,po_2_race_pi_ff,po_2_gender_flag,po_2_gender_ff,po_3_ethnicity,po_3_ethnicity_ff,po_3_race,po_3_race_anai_ff,po_3_race_asian_ff,po_3_race_baa_ff,po_3_race_pi_ff,po_3_gender_flag,po_3_gender_ff,po_4_ethnicity,po_4_ethnicity_ff,po_4_race,po_4_race_anai_ff,po_4_race_asian_ff,po_4_race_baa_ff,po_4_race_pi_ff,po_4_gender_flag,po_4_gender_ff
000TESTFIUIDDONOTUSEXGXVID461XPO2TC3,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,12,,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO2TC4,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,13,,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO2TC5,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,14,,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO2TC6,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,2,,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO2TC7,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,966,,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO2TC8,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,977,not blank,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO2TC9,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO3TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,1,,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO3TC2,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,11,,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO3TC3,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,12,,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO3TC4,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,13,,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO3TC5,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,14,,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO3TC6,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,2,,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO3TC7,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,966,,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO3TC8,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,977,not blank,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO3TC9,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID461XPO4TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,1,,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID461XPO4TC2,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,11,,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID461XPO4TC3,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,12,,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID461XPO4TC4,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,13,,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID461XPO4TC5,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,14,,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID461XPO4TC6,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,2,,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID461XPO4TC7,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,966,,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID461XPO4TC8,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,977,not blank,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID461XPO4TC9,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID462XPO1TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,1;11,,2,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID462XPO2TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,1;11,,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID462XPO3TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,1;11,,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID462XPO4TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,1;11,,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID463XPO1TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,2,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID463XPO2TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID463XPO3TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID463XPO4TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID471XPO1TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,977;1,less than 300 characters,2,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID471XPO2TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,977;1,less than 300 characters,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID471XPO3TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,977;1,less than 300 characters,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID471XPO4TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,977;1,less than 300 characters,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID472XPO1TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,1;11,,2,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID472XPO1TC2,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,977;1,is not blank,2,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID472XPO2TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,1;11,,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID472XPO2TC2,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,977;1,is not blank,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID472XPO3TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,1;11,,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID472XPO3TC2,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,3,988,,2,,,,,988,,988,,2,,,,,988,,977;1,is not blank,2,,,,,988,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID472XPO4TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,1;11,,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID472XPO4TC2,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,4,988,,2,,,,,988,,988,,2,,,,,988,,988,,2,,,,,988,,977;1,is not blank,2,,,,,988,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,1,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC2,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,2,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC3,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,21,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC4,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,22,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC5,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,23,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC6,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,24,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC7,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,25,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC8,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,26,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC9,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,27,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC10,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,3,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC11,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,31,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC12,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,32,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC13,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,33,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC14,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,34,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC15,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,35,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC16,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,36,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC17,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,37,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC18,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,4,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC19,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,41,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC20,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,42,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC21,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,43,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC22,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,44,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC23,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,5,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC24,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,966,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC25,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,971,not blank,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC26,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,972,,not blank,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC27,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,973,,,not blank,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC28,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,974,,,,not blank,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO1TC29,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,1,988,,988,,,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC1,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,1,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC2,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,2,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC3,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,21,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC4,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,22,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC5,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,23,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC6,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,24,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC7,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,25,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC8,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,26,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC9,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,27,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC10,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,3,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC11,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,31,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC12,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,32,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC13,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,33,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC14,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,34,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC15,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,35,,,,,988,,,,,,,,,,,,,,,,,,,
000TESTFIUIDDONOTUSEXGXVID481XPO2TC16,20241201,1,1,988,,999,,999,,999,,999,,,5,20241231,999,,999,,,,999,,,,,,999,,999,999,988,,988,,988,,988,988,,988,900,2,988,,2,,,,,988,,988,,36,,,,,988,,,,,,,,,,,,,,,,,,,
